Date,Username,URL,Hashtags,Rendered_Content,Out_Links,Users_Mentioned,Media,Coordinates,Place,Source_URL,Source_Label,Retweeted_Tweet,Quoted_Tweet,Replies,Retweets,Likes,Quotes
1/18/2022 8:00:08 AM,SBTS,https://twitter.com/SBTS/status/1483423966089949184,['TheBriefing'],"Terrorism, the Depth of Human Depravity, and the Complex and Difficult Endeavor of Pursuing Justice in a Fallen World @albertmohler #TheBriefing albertmohler.com/2022/01/18/bri…",['https://albertmohler.com/2022/01/18/briefing-1-18-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/18/2022 7:30:02 AM,SBTS,https://twitter.com/SBTS/status/1483416388593139713,['TheBriefing'],‘What We Know is That This is a Very Intelligent Terrorist.’: Aafia Siddiqui and Colleyville Synagogue Hostages @albertmohler #TheBriefing albertmohler.com/2022/01/18/bri…,['https://albertmohler.com/2022/01/18/briefing-1-18-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/17/2022 8:30:05 AM,SBTS,https://twitter.com/SBTS/status/1483069112704278529,['TheBriefing'],Dealing with History As It Happened: The Responsibility of Christians in Evaluating Difficult and Complex Figures in History @albertmohler #TheBriefing albertmohler.com/2022/01/17/bri…,['https://albertmohler.com/2022/01/17/briefing-1-17-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
1/17/2022 8:00:29 AM,SBTS,https://twitter.com/SBTS/status/1483061666808016899,['TheBriefing'],‘Power Has to Serve the Cause of Love’: Evaluating the Theological Influences of MLK Jr.’s and the Civil Rights Movement — And How the Theology of the BLM Movement Compares Today @albertmohler #TheBriefing albertmohler.com/2022/01/17/bri…,['https://albertmohler.com/2022/01/17/briefing-1-17-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,2,0
1/17/2022 7:30:03 AM,SBTS,https://twitter.com/SBTS/status/1483054004863131648,['TheBriefing'],"Why Is There An MLK Jr. Day, and What Is Its Significance? @albertmohler #TheBriefing albertmohler.com/2022/01/17/bri…",['https://albertmohler.com/2022/01/17/briefing-1-17-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/14/2022 2:24:00 PM,SBTS,https://twitter.com/SBTS/status/1482071017065488387,['SouthernNews'],"Read on #SouthernNews: 

SCOTUS Ruling on Vaccine Mandate a Vindication for Religious Liberty, Mohler says.
news.sbts.edu/2022/01/13/sco…",['https://news.sbts.edu/2022/01/13/scotus-ruling-on-vaccine-mandate-a-vindication-for-religious-liberty-mohler-says/'],[],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
1/14/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1481981945923973123,['TheBriefing'],Is it biblical to pay pastors? — Dr. Mohler Responds to Letters From Listeners Of The Briefing @albertmohler #TheBriefing albertmohler.com/2022/01/14/bri…,['https://albertmohler.com/2022/01/14/briefing-1-14-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/14/2022 8:00:18 AM,SBTS,https://twitter.com/SBTS/status/1481974454993526788,['TheBriefing'],"Elections Have Consequences: The Dark Legacy of Virginia Governor Ralph Northam, Whose Term Ends Tomorrow @albertmohler #TheBriefing albertmohler.com/2022/01/14/bri…",['https://albertmohler.com/2022/01/14/briefing-1-14-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/14/2022 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/1481966834538762242,['TheBriefing'],Supreme Court Blocks Biden Administration’s Vaccine — With Big Constitutional Issues at Stake  @albertmohler #TheBriefing albertmohler.com/2022/01/14/bri…,['https://albertmohler.com/2022/01/14/briefing-1-14-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,2,0
1/13/2022 10:50:05 PM,SBTS,https://twitter.com/SBTS/status/1481835989647642632,,"NEWS: SCOTUS Ruling on Vaccine Mandate a Vindication for Religious Liberty, Mohler says.

bit.ly/3KchjJC https://t.co/XqDNlMoUnV",['https://bit.ly/3KchjJC'],[],"[Photo(previewUrl='https://pbs.twimg.com/media/FJCJ-qdWYAA0pzO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FJCJ-qdWYAA0pzO?format=jpg&name=large')]",,,http://twitter.com/download/iphone,Twitter for iPhone,,,1,0,7,0
1/13/2022 8:30:01 AM,SBTS,https://twitter.com/SBTS/status/1481619547123851267,['TheBriefing'],The Parable of the Reformed Church in America—43 More Conservative Congregations Depart and the Total Membership Plummets @albertmohler #TheBriefing albertmohler.com/2022/01/13/bri…,['https://albertmohler.com/2022/01/13/briefing-1-13-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,1,2,1
1/13/2022 8:00:20 AM,SBTS,https://twitter.com/SBTS/status/1481612074887393280,['TheBriefing'],Demands that Airlines Add Non-binary to Tickets — How Moral Change Rides (Flies) on Public  Pressure @albertmohler #TheBriefing albertmohler.com/2022/01/13/bri…,['https://albertmohler.com/2022/01/13/briefing-1-13-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/13/2022 7:30:03 AM,SBTS,https://twitter.com/SBTS/status/1481604456286494720,['TheBriefing'],Trans NYT Columnist Trumpets “Radical Normalcy of Trans ‘Jeopardy’ Winner.” But the Article Undermines the Argument — Normal Doesn’t Get a Headline @albertmohler #TheBriefing albertmohler.com/2022/01/13/bri…,['https://albertmohler.com/2022/01/13/briefing-1-13-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/12/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1481257161573478404,['TheBriefing'],"Nothing Lasts Forever: What Blackberry, Apple, General Motors, and Toyota Tell Us about the Transience of Earthly Existence @albertmohler #TheBriefing albertmohler.com/2022/01/12/bri…",['https://albertmohler.com/2022/01/12/briefing-1-12-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,2,0
1/12/2022 8:00:17 AM,SBTS,https://twitter.com/SBTS/status/1481249675986489348,['TheBriefing'],"Does Citizenship Mean Anything? New York City Gives 800,000 Noncitizens the Vote 
 @albertmohler #TheBriefing albertmohler.com/2022/01/12/bri…",['https://albertmohler.com/2022/01/12/briefing-1-12-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/12/2022 7:30:02 AM,SBTS,https://twitter.com/SBTS/status/1481242062263619587,['TheBriefing'],"President Biden, Voting Rights, and the Filibuster: What’s Behind the Atlanta Speech? @albertmohler #TheBriefing albertmohler.com/2022/01/12/bri…",['https://albertmohler.com/2022/01/12/briefing-1-12-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,1,0
1/11/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1480894772852277249,['TheBriefing'],Is School for the Students or for the Teachers Union? Look to Chicago for the Wrong Answer @albertmohler #TheBriefing albertmohler.com/2022/01/11/bri…,['https://albertmohler.com/2022/01/11/briefing-1-11-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/11/2022 8:00:08 AM,SBTS,https://twitter.com/SBTS/status/1480887249143308293,['TheBriefing'],The Achievement and Limitations of Human Justice — Three Life Sentences for Killing Ahmaud Arbery @albertmohler #TheBriefing albertmohler.com/2022/01/11/bri…,['https://albertmohler.com/2022/01/11/briefing-1-11-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/11/2022 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/1480879670157533193,['TheBriefing'],In a Man’s Chest Beats a Pig’s Heart? Medical Science Moves Ahead — a Look at the Issues and Implications @albertmohler #TheBriefing albertmohler.com/2022/01/11/bri…,['https://albertmohler.com/2022/01/11/briefing-1-11-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,0,1
1/10/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1480532389365436424,['TheBriefing'],A Brave Man Finally Vindicated: The Pardon of Homer Plessy @albertmohler #TheBriefing albertmohler.com/2022/01/10/bri…,['https://albertmohler.com/2022/01/10/briefing-1-10-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/10/2022 8:10:00 AM,SBTS,https://twitter.com/SBTS/status/1480527346444775428,['TheBriefing'],"Children, Pets, and the Pope: Falling Birthrates and the Christian Worldview @albertmohler #TheBriefing albertmohler.com/2022/01/10/bri…",['https://albertmohler.com/2022/01/10/briefing-1-10-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
1/10/2022 7:50:00 AM,SBTS,https://twitter.com/SBTS/status/1480522311929417730,['TheBriefing'],"If You Ride a Tiger, It Will Be Hard to Get Off — Kazakhstan Calls in Russian Troops @albertmohler #TheBriefing albertmohler.com/2022/01/10/bri…",['https://albertmohler.com/2022/01/10/briefing-1-10-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
1/10/2022 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/1480517283613229058,['TheBriefing'],Another Munich Moment? The Threat of Putin’s Quest to Revive Russian Glory @albertmohler #TheBriefing albertmohler.com/2022/01/10/bri…,['https://albertmohler.com/2022/01/10/briefing-1-10-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,2,3,0
1/7/2022 1:00:20 PM,SBTS,https://twitter.com/SBTS/status/1479513246474330113,"['SouthernNews', 'SouthernSeminary']","ICYMI on #SouthernNews: 

President Albert Mohler has appointed Tennessee pastor and two-time Southern Seminary alumni Eric Smith to the faculty of The Southern Baptist Theological Seminary.

Read here: bit.ly/32XRMCZ.

#SouthernSeminary https://t.co/bmHJ3q37Cs",['https://bit.ly/32XRMCZ'],[],"[Photo(previewUrl='https://pbs.twimg.com/media/FIhJdPwXoAABh2Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FIhJdPwXoAABh2Z?format=jpg&name=large')]",,,https://sproutsocial.com,Sprout Social,,,0,1,2,0
1/7/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1479445222673235968,['TheBriefing'],Why Does the Christian Tradition Oppose Cremation? – Dr. Mohler Responds To Letters From Listeners To The Briefing @albertmohler #TheBriefing albertmohler.com/2022/01/07/bri…,['https://albertmohler.com/2022/01/07/briefing-1-7-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,1,2,0
1/7/2022 8:00:18 AM,SBTS,https://twitter.com/SBTS/status/1479437741138092039,['TheBriefing'],‘Our Servicemen Do Not Give Up Their Religious Freedom When They Serve This Country: Judge Strikes Down Vaccine Mandate in Suit by Navy Seals @albertmohler #TheBriefing albertmohler.com/2022/01/07/bri…,['https://albertmohler.com/2022/01/07/briefing-1-7-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/7/2022 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/1479430120309940226,['TheBriefing'],Tyranny Can Come from Bureaucracy: The OSHA Mandate Comes Before the Supreme Court — At Stake Is More Than The Vaccine @albertmohler #TheBriefing albertmohler.com/2022/01/07/bri…,['https://albertmohler.com/2022/01/07/briefing-1-7-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/6/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1479082839064944648,['TheBriefing'],‘The Most Remarkable Thing is How Parents Obey Their Children’: The Tragic Inversion of Parental Authority in the United States @albertmohler #TheBriefing albertmohler.com/2022/01/06/bri…,['https://albertmohler.com/2022/01/06/briefing-1-6-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,1,0
1/6/2022 8:00:09 AM,SBTS,https://twitter.com/SBTS/status/1479075313925697539,['TheBriefing'],Where is Sanity and Respect for Constitutional Order? Addressing the Capitol Riots from a Christian Worldview @albertmohler #TheBriefing albertmohler.com/2022/01/06/bri…,['https://albertmohler.com/2022/01/06/briefing-1-6-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,0,0
1/6/2022 7:30:02 AM,SBTS,https://twitter.com/SBTS/status/1479067734826790912,['TheBriefing'],"A Violent Riot, the Humiliation of the Capitol, and an Indicator of the Political Volatility of Our Nation: Defining the Capitol Riots One Year Later @albertmohler #TheBriefing albertmohler.com/2022/01/06/bri…",['https://albertmohler.com/2022/01/06/briefing-1-6-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,0,0
1/5/2022 8:30:01 AM,SBTS,https://twitter.com/SBTS/status/1478720442697453571,['TheBriefing'],"Liberal Parental Activism Groups, LGBTQ Think Tank Research Centers, and Journalistic Showcasing : A Lesson in How Intersectionality Works @albertmohler #TheBriefing albertmohler.com/2022/01/05/bri…",['https://albertmohler.com/2022/01/05/briefing-1-5-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/5/2022 8:00:09 AM,SBTS,https://twitter.com/SBTS/status/1478712925414203393,['TheBriefing'],"At the Reunion of the 20th Anniversary of the First Harry Potter Movie, the Most Notable Missing Person? Its Author — Missing Due to the Fury of the Transgender Movement @albertmohler #TheBriefing albertmohler.com/2022/01/05/bri…",['https://albertmohler.com/2022/01/05/briefing-1-5-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
1/5/2022 7:30:02 AM,SBTS,https://twitter.com/SBTS/status/1478705348550840322,['TheBriefing'],‘Power Corrupts and Absolute Power Corrupts Absolutely’: Our Constitutional Order Is Intentional … And Endangered @albertmohler #TheBriefing albertmohler.com/2022/01/05/bri…,['https://albertmohler.com/2022/01/05/briefing-1-5-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,1,1,0
1/4/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1478358057268789258,['TheBriefing'],The Kim Dynasty and Decades of Human Suffering in the Name of Vainglory and Cult of Personality: The Significance of Worldview in the Challenge of North Korea @albertmohler #TheBriefing albertmohler.com/2022/01/04/bri…,['https://albertmohler.com/2022/01/04/briefing-1-4-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/4/2022 8:00:06 AM,SBTS,https://twitter.com/SBTS/status/1478350526211362819,['TheBriefing'],Russia Threatens Invasion of Ukraine. What is Behind the Threats? And What Will the United States Do? @albertmohler #TheBriefing albertmohler.com/2022/01/04/bri…,['https://albertmohler.com/2022/01/04/briefing-1-4-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,1
1/4/2022 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/1478342957317214208,['TheBriefing'],The Culture of Death Revealed Again: Addressing the Near-Unimaginable Moral Argument That Abortion is a Better Alternative than Adoption @albertmohler #TheBriefing albertmohler.com/2022/01/04/bri…,['https://albertmohler.com/2022/01/04/briefing-1-4-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,2,0
1/3/2022 10:53:02 AM,SBTS,https://twitter.com/SBTS/status/1478031659341647877,['T4G21'],"Preview days are our largest campus visit experiences and happen each spring and fall. 

This April we invite you to join us in Louisville to meet the faculty, hear from @albertmohler, tour campus, and more! 

Attending #T4G21? Extend your stay!

bit.ly/3yTTRdV https://t.co/uFK5ieXunq",['https://bit.ly/3yTTRdV'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/FIMF9ekX0AI-0GY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FIMF9ekX0AI-0GY?format=jpg&name=large')]",,,https://sproutsocial.com,Sprout Social,,,0,1,3,0
1/3/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1477995671701569542,['TheBriefing'],"Against Cries to Defund the Police, Eric Adams – Former Police Captain – Takes Office as Mayor of New York City @albertmohler #TheBriefing albertmohler.com/2022/01/03/bri…",['https://albertmohler.com/2022/01/03/briefing-1-3-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
1/3/2022 8:00:16 AM,SBTS,https://twitter.com/SBTS/status/1477988179429179394,['TheBriefing'],"Combining Courage Against Apartheid, Rejection of Biblical Revelation Of Sexuality, and Aquamation: Archbishop Desmond Tutu Dies at 90 @albertmohler #TheBriefing albertmohler.com/2022/01/03/bri…",['https://albertmohler.com/2022/01/03/briefing-1-3-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
1/3/2022 7:30:02 AM,SBTS,https://twitter.com/SBTS/status/1477980570894405633,['TheBriefing'],Direct Threat to Religious Liberty: Legislative Bans on Conversion Therapy on Both Sides of the Atlantic as Canada Passes Most Comprehensive Conversion Therapy Laws in the World and Britain Seeks to Follow Suit @albertmohler #TheBriefing albertmohler.com/2022/01/03/bri…,['https://albertmohler.com/2022/01/03/briefing-1-3-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,3,0
12/17/2021 8:20:01 AM,SBTS,https://twitter.com/SBTS/status/1471832557406900230,['TheBriefing'],Do Nativity Scenes Violate the Second Commandment? — Dr. Mohler Responds to Letters From Listeners Of The Briefing @albertmohler #TheBriefing albertmohler.com/2021/12/17/bri…,['https://albertmohler.com/2021/12/17/briefing-12-17-21/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
12/17/2021 8:10:00 AM,SBTS,https://twitter.com/SBTS/status/1471830037225783311,['TheBriefing'],How Should Christian Parents Raise Children in the Culture of Santa Claus? — Dr. Mohler Responds to Letters From Listeners Of The Briefing @albertmohler #TheBriefing albertmohler.com/2021/12/17/bri…,['https://albertmohler.com/2021/12/17/briefing-12-17-21/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
12/17/2021 8:00:23 AM,SBTS,https://twitter.com/SBTS/status/1471827614235041793,['TheBriefing'],What Does It Mean That Jesus is God’s Son? — Dr. Mohler Responds to Letters From Listeners Of The Briefing @albertmohler #TheBriefing albertmohler.com/2021/12/17/bri…,['https://albertmohler.com/2021/12/17/briefing-12-17-21/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
